Date,DayofWeek,Visitor,Home,HomeGameNum,DayNight,Attendance,HomeAllStar,VisitorAllStar,HomeWinPct,VisitorWinPct
20160524,Tue,TOR,NYA,44,N,35174,0,3,0.4883720930232558,0.4782608695652174
20160524,Tue,OAK,SEA,45,N,17471,1,0,0.5909090909090909,0.43478260869565216
20160524,Tue,ANA,TEX,46,N,26125,1,0,0.5555555555555556,0.4666666666666667
20160524,Tue,MIL,ATL,44,N,15185,1,0,0.27906976744186046,0.4090909090909091
20160524,Tue,CIN,LAN,47,N,42278,0,1,0.5,0.3333333333333333
20160524,Tue,TBA,MIA,45,D,23709,1,0,0.5227272727272727,0.47619047619047616
20160524,Tue,ARI,PIT,44,N,18415,1,2,0.5581395348837209,0.45652173913043476
20160524,Tue,SDN,SFN,48,N,41772,0,0,0.5957446808510638,0.41304347826086957
20160524,Tue,CHN,SLN,46,N,44588,0,0,0.5333333333333333,0.6744186046511628
20160524,Tue,NYN,WAS,46,N,33096,0,0,0.6,0.5909090909090909
20160525,Wed,COL,BOS,46,N,36430,6,4,0.6222222222222222,0.4772727272727273
20160525,Wed,CLE,CHA,48,D,22561,0,5,0.574468085106383,0.5454545454545454
20160525,Wed,PHI,DET,46,D,31187,1,1,0.5111111111111111,0.5434782608695652
20160525,Wed,BAL,HOU,47,N,25618,3,3,0.391304347826087,0.6046511627906976
20160525,Wed,KCA,MIN,46,D,27233,0,0,0.24444444444444444,0.5333333333333333
20160525,Wed,TOR,NYA,45,N,38959,0,3,0.5,0.46808510638297873
20160525,Wed,OAK,SEA,46,N,19227,1,0,0.6,0.425531914893617
20160525,Wed,MIA,TBA,44,N,13554,0,1,0.4883720930232558,0.5111111111111111
20160525,Wed,ANA,TEX,47,D,32480,1,0,0.5652173913043478,0.45652173913043476
20160525,Wed,MIL,ATL,45,N,12869,1,0,0.2727272727272727,0.4222222222222222
20160525,Wed,CIN,LAN,48,N,44855,0,1,0.5106382978723404,0.32608695652173914
20160525,Wed,ARI,PIT,45,N,20696,1,2,0.5681818181818182,0.44680851063829785
20160525,Wed,SDN,SFN,49,D,41363,0,0,0.6041666666666666,0.40425531914893614
20160525,Wed,CHN,SLN,47,D,45565,0,0,0.5217391304347826,0.6818181818181818
20160525,Wed,NYN,WAS,47,D,38700,0,0,0.6086956521739131,0.5777777777777777
20160526,Thu,COL,BOS,47,N,36162,6,4,0.6304347826086957,0.4666666666666667
20160526,Thu,BAL,HOU,48,N,23826,3,3,0.40425531914893614,0.5909090909090909
20160526,Thu,TOR,NYA,46,D,38391,0,3,0.4888888888888889,0.4791666666666667
20160526,Thu,MIA,TBA,45,D,11399,0,1,0.4772727272727273,0.5217391304347826
20160526,Thu,MIL,ATL,46,N,14885,1,0,0.26666666666666666,0.43478260869565216
20160526,Thu,ARI,PIT,46,D,30861,1,2,0.5777777777777777,0.4375
20160526,Thu,SLN,WAS,48,N,26176,0,0,0.5957446808510638,0.5106382978723404
20160527,Fri,HOU,ANA,48,N,39047,0,3,0.44680851063829785,0.4166666666666667
20160527,Fri,BAL,CLE,46,N,21054,5,3,0.5555555555555556,0.5777777777777777
20160527,Fri,CHA,KCA,47,N,28508,0,0,0.5217391304347826,0.5625
20160527,Fri,DET,OAK,49,N,22498,0,1,0.4166666666666667,0.5
20160527,Fri,MIN,SEA,47,N,40921,1,0,0.6086956521739131,0.2608695652173913
20160527,Fri,NYA,TBA,46,N,14697,0,0,0.4666666666666667,0.4782608695652174
20160527,Fri,PIT,TEX,48,N,37645,1,1,0.574468085106383,0.5869565217391305
20160527,Fri,BOS,TOR,50,N,46470,3,6,0.4897959183673469,0.6170212765957447
20160527,Fri,SDN,ARI,50,N,24935,2,0,0.42857142857142855,0.3958333333333333
20160527,Fri,MIA,ATL,47,N,19325,1,1,0.2608695652173913,0.5319148936170213
20160527,Fri,PHI,CHN,46,D,38941,0,1,0.6888888888888889,0.5531914893617021
20160527,Fri,SFN,COL,47,N,32901,4,0,0.4782608695652174,0.6122448979591837
20160527,Fri,CIN,MIL,48,N,20441,0,1,0.44680851063829785,0.3191489361702128
20160527,Fri,LAN,NYN,47,N,43462,0,0,0.5869565217391305,0.5208333333333334
20160527,Fri,SLN,WAS,49,N,30781,0,0,0.6041666666666666,0.5
20160528,Sat,HOU,ANA,49,N,38176,0,3,0.4583333333333333,0.40816326530612246
20160528,Sat,BAL,CLE,47,D,21110,5,3,0.5434782608695652,0.5869565217391305
20160528,Sat,CHA,KCA,48,D,31598,0,0,0.5319148936170213,0.5510204081632653
20160528,Sat,DET,OAK,50,D,24154,0,1,0.40816326530612246,0.5106382978723404
20160528,Sat,MIN,SEA,48,N,28309,1,0,0.5957446808510638,0.2765957446808511
20160528,Sat,NYA,TBA,47,D,20188,0,0,0.45652173913043476,0.48936170212765956
20160528,Sat,PIT,TEX,49,N,46950,1,1,0.5625,0.5957446808510638
20160528,Sat,BOS,TOR,51,D,48154,3,6,0.5,0.6041666666666666
20160528,Sat,SDN,ARI,51,N,23927,2,0,0.42,0.40816326530612246
20160528,Sat,MIA,ATL,48,D,33879,1,1,0.2765957446808511,0.5208333333333334
20160528,Sat,PHI,CHN,47,D,41555,0,1,0.6956521739130435,0.5416666666666666
20160528,Sat,SFN,COL,48,D,39253,4,0,0.48936170212765956,0.6
20160528,Sat,CIN,MIL,49,D,30293,0,1,0.4583333333333333,0.3125
20160528,Sat,LAN,NYN,48,N,42227,0,0,0.5957446808510638,0.5102040816326531
20160528,Sat,SLN,WAS,50,N,38274,0,0,0.5918367346938775,0.5102040816326531
20160529,Sun,HOU,ANA,50,D,36538,0,3,0.4489795918367347,0.42
20160529,Sun,BAL,CLE,48,D,18565,5,3,0.5531914893617021,0.574468085106383
20160529,Sun,CHA,KCA,49,D,36624,0,0,0.5416666666666666,0.54
20160529,Sun,DET,OAK,51,D,20522,0,1,0.42,0.5
20160529,Sun,MIN,SEA,49,D,33748,1,0,0.5833333333333334,0.2916666666666667
20160529,Sun,NYA,TBA,48,D,19748,0,0,0.46808510638297873,0.4791666666666667
20160529,Sun,PIT,TEX,50,D,44613,1,1,0.5714285714285714,0.5833333333333334
20160529,Sun,BOS,TOR,52,D,47916,3,6,0.5098039215686274,0.5918367346938775
20160529,Sun,SDN,ARI,52,D,21458,2,0,0.43137254901960786,0.4
20160529,Sun,MIA,ATL,49,N,50247,1,1,0.2916666666666667,0.5102040816326531
20160529,Sun,PHI,CHN,48,D,41575,0,1,0.7021276595744681,0.5306122448979592
20160529,Sun,SFN,COL,49,D,42307,4,0,0.4791666666666667,0.6078431372549019
20160529,Sun,CIN,MIL,50,D,34901,0,1,0.4489795918367347,0.32653061224489793
20160529,Sun,LAN,NYN,49,N,42287,0,0,0.5833333333333334,0.52
20160529,Sun,SLN,WAS,51,D,38898,0,0,0.58,0.52
20160530,Mon,DET,ANA,51,N,38541,0,1,0.44,0.4897959183673469
20160530,Mon,BOS,BAL,49,D,43926,3,6,0.5833333333333334,0.6
20160530,Mon,TEX,CLE,49,N,14514,5,1,0.5416666666666666,0.58
20160530,Mon,TBA,KCA,50,N,32018,0,0,0.5510204081632653,0.4583333333333333
20160530,Mon,MIN,OAK,52,D,17248,0,0,0.43137254901960786,0.30612244897959184
20160530,Mon,SDN,SEA,50,D,29764,1,0,0.5714285714285714,0.39215686274509803
20160530,Mon,NYA,TOR,53,N,32921,3,0,0.5,0.4897959183673469
20160530,Mon,HOU,ARI,53,D,24798,2,3,0.4423076923076923,0.43137254901960786
20160530,Mon,SFN,ATL,50,D,23147,1,0,0.2857142857142857,0.6153846153846154
20160530,Mon,LAN,CHN,49,D,41470,0,0,0.7083333333333334,0.5294117647058824
20160530,Mon,CIN,COL,50,D,30608,4,1,0.46938775510204084,0.32
20160530,Mon,PIT,MIA,51,N,10856,1,1,0.52,0.5714285714285714
20160530,Mon,SLN,MIL,51,D,34569,0,0,0.46,0.5098039215686274
20160530,Mon,CHA,NYN,50,D,38339,0,0,0.5714285714285714,0.5294117647058824
20160530,Mon,WAS,PHI,51,N,21993,1,0,0.52,0.5882352941176471
20160531,Tue,DET,ANA,52,N,35125,0,1,0.45098039215686275,0.48
20160531,Tue,BOS,BAL,50,N,17664,3,6,0.5714285714285714,0.6078431372549019
20160531,Tue,TEX,CLE,50,N,10428,5,1,0.5306122448979592,0.5882352941176471
20160531,Tue,TBA,KCA,51,N,26006,0,0,0.56,0.4489795918367347
20160531,Tue,MIN,OAK,53,N,12767,0,0,0.4423076923076923,0.3
20160531,Tue,SDN,SEA,51,D,16815,1,0,0.58,0.38461538461538464
20160531,Tue,NYA,TOR,54,N,33419,3,0,0.5094339622641509,0.48
20160531,Tue,HOU,ARI,54,D,15556,2,3,0.4339622641509434,0.4423076923076923
20160531,Tue,SFN,ATL,51,N,15723,1,0,0.3,0.6037735849056604
20160531,Tue,LAN,CHN,50,N,34681,0,0,0.7142857142857143,0.5192307692307693
20160531,Tue,CIN,COL,51,N,20448,4,1,0.46,0.3333333333333333
20160531,Tue,PIT,MIA,52,N,10637,1,1,0.5098039215686274,0.58
20160531,Tue,SLN,MIL,52,N,24487,0,0,0.45098039215686275,0.5192307692307693
20160531,Tue,CHA,NYN,51,N,32781,0,0,0.58,0.5192307692307693
20160531,Tue,WAS,PHI,52,N,18572,1,0,0.5098039215686274,0.5961538461538461
20160601,Wed,DET,ANA,53,D,35053,0,1,0.46153846153846156,0.47058823529411764
20160601,Wed,BOS,BAL,51,N,20750,3,6,0.56,0.6153846153846154
20160601,Wed,TEX,CLE,51,N,10524,5,1,0.52,0.5961538461538461
20160601,Wed,ARI,HOU,54,N,22642,3,2,0.4528301886792453,0.42592592592592593
20160601,Wed,TBA,KCA,52,N,30554,0,0,0.5686274509803921,0.44
20160601,Wed,MIN,OAK,54,D,11345,0,0,0.4528301886792453,0.29411764705882354
20160601,Wed,NYA,TOR,55,N,39512,3,0,0.5185185185185185,0.47058823529411764
20160601,Wed,SFN,ATL,52,N,15107,1,0,0.29411764705882354,0.6111111111111112
20160601,Wed,LAN,CHN,51,N,36426,0,0,0.7,0.5283018867924528
20160601,Wed,CIN,COL,52,N,23612,4,1,0.47058823529411764,0.3269230769230769
20160601,Wed,PIT,MIA,53,N,17018,1,1,0.5192307692307693,0.5686274509803921
20160601,Wed,SLN,MIL,53,D,24050,0,0,0.4423076923076923,0.5283018867924528
20160601,Wed,CHA,NYN,52,D,34160,0,0,0.5686274509803921,0.5283018867924528
20160601,Wed,WAS,PHI,53,N,19052,1,0,0.5,0.6037735849056604
20160601,Wed,SEA,SDN,54,N,20557,0,1,0.37735849056603776,0.5882352941176471
20160602,Thu,BOS,BAL,52,N,21534,3,6,0.5686274509803921,0.6037735849056604
20160602,Thu,KCA,CLE,52,N,11131,5,0,0.5294117647058824,0.5769230769230769
20160602,Thu,NYA,DET,53,N,28213,1,0,0.4807692307692308,0.46153846153846156
20160602,Thu,ARI,HOU,55,D,21764,3,2,0.46296296296296297,0.41818181818181815
20160602,Thu,TBA,MIN,53,N,20193,0,0,0.28846153846153844,0.43137254901960786
20160602,Thu,SFN,ATL,53,D,15983,1,0,0.3076923076923077,0.6
20160602,Thu,LAN,CHN,52,D,37422,0,0,0.7058823529411765,0.5185185185185185
20160602,Thu,CIN,COL,53,N,28080,4,1,0.46153846153846156,0.33962264150943394
20160602,Thu,PIT,MIA,54,N,19907,1,1,0.5283018867924528,0.5576923076923077
20160602,Thu,MIL,PHI,54,N,22890,1,0,0.49056603773584906,0.4528301886792453
20160602,Thu,SEA,SDN,55,N,22588,0,1,0.3888888888888889,0.5769230769230769
20160603,Fri,NYA,BAL,53,N,25220,3,0,0.5769230769230769,0.4716981132075472
20160603,Fri,TOR,BOS,55,N,37129,6,3,0.5925925925925926,0.5272727272727272
20160603,Fri,KCA,CLE,53,N,24753,5,0,0.5384615384615384,0.5660377358490566
20160603,Fri,CHA,DET,54,N,31184,1,0,0.4716981132075472,0.5370370370370371
20160603,Fri,OAK,HOU,56,N,26458,3,0,0.45454545454545453,0.46296296296296297
20160603,Fri,TBA,MIN,54,N,21134,0,0,0.3018867924528302,0.4230769230769231
20160603,Fri,SEA,TEX,54,N,32395,1,1,0.5849056603773585,0.5849056603773585
20160603,Fri,ARI,CHN,53,D,38813,0,2,0.7115384615384616,0.42857142857142855
20160603,Fri,WAS,CIN,55,N,27258,1,0,0.35185185185185186,0.6111111111111112
20160603,Fri,ATL,LAN,56,N,46366,0,1,0.509090909090909,0.3018867924528302
20160603,Fri,NYN,MIA,55,N,22269,1,0,0.5370370370370371,0.5576923076923077
20160603,Fri,MIL,PHI,55,N,20138,1,0,0.48148148148148145,0.46296296296296297
20160603,Fri,ANA,PIT,54,N,27643,1,0,0.5471698113207547,0.4528301886792453
20160603,Fri,COL,SDN,56,N,21588,0,4,0.38181818181818183,0.4528301886792453
20160603,Fri,SFN,SLN,55,N,43560,0,0,0.5185185185185185,0.6071428571428571
20160604,Sat,NYA,BAL,54,N,33170,3,0,0.5849056603773585,0.46296296296296297
20160604,Sat,TOR,BOS,56,D,37762,6,3,0.5818181818181818,0.5357142857142857
20160604,Sat,KCA,CLE,54,N,23258,5,0,0.5471698113207547,0.5555555555555556
20160604,Sat,CHA,DET,55,D,32916,1,0,0.48148148148148145,0.5272727272727272
20160604,Sat,OAK,HOU,57,D,37223,3,0,0.4642857142857143,0.45454545454545453
20160604,Sat,TBA,MIN,55,D,26613,0,0,0.2962962962962963,0.4339622641509434
20160604,Sat,SEA,TEX,55,N,34317,1,1,0.5925925925925926,0.5740740740740741
20160604,Sat,ARI,CHN,54,D,40415,0,2,0.71698113207547165,0.42105263157894735
20160604,Sat,WAS,CIN,56,D,25365,1,0,0.36363636363636365,0.6
20160604,Sat,ATL,LAN,57,N,47126,0,1,0.5178571428571429,0.2962962962962963
20160604,Sat,NYN,MIA,56,D,24668,1,0,0.5272727272727272,0.5660377358490566
20160604,Sat,MIL,PHI,56,D,25177,1,0,0.4909090909090909,0.45454545454545453
20160604,Sat,ANA,PIT,55,D,31505,1,0,0.5370370370370371,0.46296296296296297
20160604,Sat,COL,SDN,57,N,25503,0,4,0.39285714285714285,0.4444444444444444
20160604,Sat,SFN,SLN,56,N,45453,0,0,0.509090909090909,0.6140350877192983
20160605,Sun,NYA,BAL,55,D,28807,3,0,0.5740740740740741,0.4727272727272727
20160605,Sun,TOR,BOS,57,D,35823,6,3,0.5892857142857143,0.5263157894736842
20160605,Sun,KCA,CLE,55,D,16747,5,0,0.5555555555555556,0.5454545454545454
20160605,Sun,CHA,DET,56,D,29086,1,0,0.4909090909090909,0.5178571428571429
20160605,Sun,OAK,HOU,58,D,30817,3,0,0.47368421052631576,0.44642857142857145
20160605,Sun,TBA,MIN,56,D,25510,0,0,0.2909090909090909,0.4444444444444444
20160605,Sun,SEA,TEX,56,D,37616,1,1,0.6,0.5636363636363636
20160605,Sun,ARI,CHN,55,D,41596,0,2,0.7222222222222222,0.41379310344827586
20160605,Sun,WAS,CIN,57,D,21422,1,0,0.375,0.5892857142857143
20160605,Sun,ATL,LAN,58,D,47950,0,1,0.5263157894736842,0.2909090909090909
20160605,Sun,NYN,MIA,57,D,28196,1,0,0.5178571428571429,0.5740740740740741
20160605,Sun,MIL,PHI,57,D,24259,1,0,0.48214285714285715,0.4642857142857143
20160605,Sun,ANA,PIT,56,D,27754,1,0,0.5454545454545454,0.45454545454545453
20160605,Sun,COL,SDN,58,N,26206,0,4,0.40350877192982454,0.43636363636363634
20160605,Sun,SFN,SLN,57,N,44907,0,0,0.5178571428571429,0.603448275862069
20160606,Mon,KCA,BAL,56,N,14878,3,0,0.5818181818181818,0.5357142857142857
20160606,Mon,TOR,DET,57,N,29771,1,3,0.5,0.5344827586206896
20160606,Mon,ANA,NYA,57,N,34648,0,0,0.4642857142857143,0.4642857142857143
20160606,Mon,CLE,SEA,57,N,15824,1,5,0.5535714285714286,0.5636363636363636
20160606,Mon,HOU,TEX,57,N,30021,1,3,0.6071428571428571,0.4827586206896552
20160606,Mon,TBA,ARI,60,N,17176,2,0,0.423728813559322,0.45454545454545453
20160606,Mon,COL,LAN,59,N,38964,0,4,0.5344827586206896,0.44642857142857145
20160606,Mon,CHN,PHI,58,N,22162,1,0,0.49122807017543857,0.7090909090909091
20160606,Mon,ATL,SDN,59,N,20203,0,1,0.39655172413793105,0.2857142857142857
20160607,Tue,KCA,BAL,57,N,28110,3,0,0.5892857142857143,0.5263157894736842
20160607,Tue,WAS,CHA,58,N,18812,0,0,0.5087719298245614,0.5964912280701754
20160607,Tue,TOR,DET,58,N,30745,1,3,0.5087719298245614,0.5254237288135594
20160607,Tue,MIA,MIN,57,N,19020,0,1,0.2857142857142857,0.5263157894736842
20160607,Tue,ANA,NYA,58,N,31034,0,0,0.47368421052631576,0.45614035087719296
20160607,Tue,CLE,SEA,58,N,16944,1,5,0.543859649122807,0.5714285714285714
20160607,Tue,HOU,TEX,58,N,32189,1,3,0.6140350877192983,0.4745762711864407
20160607,Tue,TBA,ARI,61,N,17964,2,0,0.4166666666666667,0.4642857142857143
20160607,Tue,SLN,CIN,58,N,24182,1,0,0.3684210526315789,0.5263157894736842
20160607,Tue,COL,LAN,60,N,40525,0,4,0.5254237288135594,0.45614035087719296
20160607,Tue,OAK,MIL,58,N,19283,0,0,0.45614035087719296,0.43859649122807015
20160607,Tue,CHN,PHI,59,N,27381,1,0,0.4827586206896552,0.7142857142857143
20160607,Tue,NYN,PIT,57,D,0,1,0,0.5357142857142857,0.5636363636363636
20160607,Tue,NYN,PIT,58,N,26605,1,0,0.543859649122807,0.5535714285714286
20160607,Tue,ATL,SDN,60,N,22198,0,1,0.4067796610169492,0.2807017543859649
20160607,Tue,BOS,SFN,60,N,41512,0,6,0.5932203389830508,0.5789473684210527
20160608,Wed,KCA,BAL,58,N,19178,3,0,0.5964912280701754,0.5172413793103449
20160608,Wed,WAS,CHA,59,N,15273,0,0,0.5,0.603448275862069
20160608,Wed,TOR,DET,59,D,36036,1,3,0.5172413793103449,0.5166666666666667
20160608,Wed,MIA,MIN,58,N,21527,0,1,0.2982456140350877,0.5172413793103449
20160608,Wed,ANA,NYA,59,N,31557,0,0,0.4827586206896552,0.4482758620689655
20160608,Wed,CLE,SEA,59,N,15337,1,5,0.5517241379310345,0.5614035087719298
20160608,Wed,HOU,TEX,59,N,37696,1,3,0.6206896551724138,0.4666666666666667
20160608,Wed,TBA,ARI,62,D,16954,2,0,0.4262295081967213,0.45614035087719296
20160608,Wed,SLN,CIN,59,N,21376,1,0,0.3793103448275862,0.5172413793103449
20160608,Wed,COL,LAN,61,N,41324,0,4,0.5333333333333333,0.4482758620689655
20160608,Wed,OAK,MIL,59,N,18188,0,0,0.46551724137931033,0.43103448275862066
20160608,Wed,CHN,PHI,60,D,28650,1,0,0.4915254237288136,0.7017543859649122
20160608,Wed,NYN,PIT,59,N,28084,1,0,0.5517241379310345,0.543859649122807
20160608,Wed,ATL,SDN,61,D,22248,0,1,0.4166666666666667,0.27586206896551724
20160608,Wed,BOS,SFN,61,N,41635,0,6,0.5833333333333334,0.5862068965517241
20160609,Thu,WAS,CHA,60,N,20014,0,0,0.4915254237288136,0.6101694915254238
20160609,Thu,MIA,MIN,59,N,18792,0,1,0.3103448275862069,0.5084745762711864
20160609,Thu,ANA,NYA,60,N,34971,0,0,0.4915254237288136,0.4406779661016949
20160609,Thu,CLE,SEA,60,N,19901,1,5,0.559322033898305,0.5517241379310345
20160609,Thu,HOU,TEX,60,D,30145,1,3,0.6101694915254238,0.47540983606557374
20160609,Thu,BAL,TOR,62,N,41448,3,3,0.5245901639344263,0.603448275862069
20160609,Thu,SLN,CIN,60,N,24516,1,0,0.3728813559322034,0.5254237288135594
20160609,Thu,PIT,COL,60,D,24678,4,1,0.4576271186440678,0.5423728813559322
20160609,Thu,NYN,MIL,60,N,22980,0,0,0.4745762711864407,0.5517241379310345
20160610,Fri,CLE,ANA,61,N,39487,0,5,0.43333333333333335,0.559322033898305
20160610,Fri,KCA,CHA,61,N,23290,0,0,0.5,0.5084745762711864
20160610,Fri,BOS,MIN,60,N,22786,0,6,0.3050847457627119,0.576271186440678
20160610,Fri,DET,NYA,61,N,40011,0,1,0.5,0.5084745762711864
20160610,Fri,TEX,SEA,61,N,37055,1,1,0.55,0.6166666666666667
20160610,Fri,HOU,TBA,59,N,13075,0,3,0.46551724137931033,0.46774193548387094
20160610,Fri,BAL,TOR,63,N,44439,3,3,0.5161290322580645,0.6101694915254238
20160610,Fri,MIA,ARI,63,N,26970,2,1,0.41935483870967744,0.5166666666666667
20160610,Fri,CHN,ATL,60,N,30547,1,0,0.288135593220339,0.7068965517241379
20160610,Fri,OAK,CIN,61,N,21520,1,0,0.36666666666666664,0.423728813559322
20160610,Fri,SDN,COL,61,N,32663,4,0,0.4666666666666667,0.4098360655737705
20160610,Fri,NYN,MIL,61,N,27358,0,0,0.4666666666666667,0.559322033898305
20160610,Fri,SLN,PIT,61,N,28417,1,0,0.5333333333333333,0.5333333333333333
20160610,Fri,LAN,SFN,62,N,41208,0,0,0.5901639344262295,0.5245901639344263
20160610,Fri,PHI,WAS,61,N,37941,0,1,0.6,0.48333333333333334
20160611,Sat,CLE,ANA,62,N,38296,0,5,0.4262295081967213,0.5666666666666667
20160611,Sat,KCA,CHA,62,D,31183,0,0,0.5081967213114754,0.5
20160611,Sat,BOS,MIN,61,D,28633,0,6,0.3,0.5833333333333334
20160611,Sat,DET,NYA,62,N,38050,0,1,0.5081967213114754,0.5
20160611,Sat,TEX,SEA,62,N,36055,1,1,0.5573770491803278,0.6065573770491803
20160611,Sat,HOU,TBA,60,D,19658,0,3,0.4745762711864407,0.4603174603174603
20160611,Sat,BAL,TOR,64,D,47651,3,3,0.5238095238095238,0.6
20160611,Sat,MIA,ARI,64,N,33442,2,1,0.4126984126984127,0.5245901639344263
20160611,Sat,CHN,ATL,61,D,43114,1,0,0.3,0.6949152542372882
20160611,Sat,OAK,CIN,62,D,32034,1,0,0.3770491803278688,0.4166666666666667
20160611,Sat,SDN,COL,62,D,29078,4,0,0.45901639344262296,0.41935483870967744
20160611,Sat,NYN,MIL,62,D,38423,0,0,0.45901639344262296,0.5666666666666667
20160611,Sat,SLN,PIT,62,N,36962,1,0,0.5245901639344263,0.5409836065573771
20160611,Sat,LAN,SFN,63,D,41358,0,0,0.5806451612903226,0.532258064516129
20160611,Sat,PHI,WAS,62,D,38044,0,1,0.6065573770491803,0.47540983606557374
20160612,Sun,CLE,ANA,63,D,36383,0,5,0.43548387096774194,0.5573770491803278
20160612,Sun,KCA,CHA,63,D,30363,0,0,0.5,0.5081967213114754
20160612,Sun,BOS,MIN,62,D,26087,0,6,0.29508196721311475,0.5901639344262295
20160612,Sun,DET,NYA,63,D,47474,0,1,0.5,0.5081967213114754
20160612,Sun,TEX,SEA,63,D,39251,1,1,0.5483870967741935,0.6129032258064516
20160612,Sun,HOU,TBA,61,D,11168,0,3,0.4666666666666667,0.46875
20160612,Sun,BAL,TOR,65,D,47249,3,3,0.53125,0.5901639344262295
20160612,Sun,MIA,ARI,65,D,27741,2,1,0.421875,0.5161290322580645
20160612,Sun,CHN,ATL,62,D,31625,1,0,0.29508196721311475,0.7
20160612,Sun,OAK,CIN,63,D,24880,1,0,0.3870967741935484,0.4098360655737705
20160612,Sun,SDN,COL,63,D,32946,4,0,0.46774193548387094,0.4126984126984127
20160612,Sun,NYN,MIL,63,D,32491,0,0,0.46774193548387094,0.5573770491803278
20160612,Sun,SLN,PIT,63,N,31148,1,0,0.5161290322580645,0.5483870967741935
20160612,Sun,LAN,SFN,64,N,41583,0,0,0.5873015873015873,0.5238095238095238
20160612,Sun,PHI,WAS,63,D,34294,0,1,0.6129032258064516,0.46774193548387094
20160613,Mon,MIN,ANA,64,N,36424,0,0,0.42857142857142855,0.3064516129032258
20160613,Mon,DET,CHA,64,N,16314,0,1,0.49206349206349204,0.5161290322580645
20160613,Mon,CLE,KCA,63,N,31269,0,5,0.5161290322580645,0.5645161290322581
20160613,Mon,TEX,OAK,63,N,13453,0,1,0.41935483870967744,0.6190476190476191
20160613,Mon,PHI,TOR,66,N,35678,3,1,0.5384615384615384,0.4603174603174603
20160613,Mon,LAN,ARI,66,N,21374,2,0,0.4307692307692308,0.515625
20160613,Mon,CIN,ATL,63,N,13198,1,1,0.2903225806451613,0.38095238095238093
20160613,Mon,MIA,SDN,65,N,20988,0,1,0.40625,0.5079365079365079
20160613,Mon,MIL,SFN,65,N,41543,0,0,0.59375,0.47619047619047616
20160613,Mon,CHN,WAS,64,N,37187,0,0,0.6190476190476191,0.7049180327868853
20160614,Tue,MIN,ANA,65,N,36272,0,0,0.421875,0.31746031746031744
20160614,Tue,BAL,BOS,63,N,38009,6,3,0.5806451612903226,0.5806451612903226
20160614,Tue,DET,CHA,65,N,17403,0,1,0.5,0.5079365079365079
20160614,Tue,CLE,KCA,64,N,29293,0,5,0.5238095238095238,0.5555555555555556
20160614,Tue,TEX,OAK,64,N,13101,0,1,0.42857142857142855,0.609375
20160614,Tue,SEA,TBA,62,N,11455,0,1,0.47540983606557374,0.5396825396825397
20160614,Tue,PHI,TOR,67,D,47066,3,1,0.5303030303030303,0.46875
20160614,Tue,LAN,ARI,67,N,23458,2,0,0.4393939393939394,0.5076923076923077
20160614,Tue,CIN,ATL,64,N,13176,1,1,0.2857142857142857,0.390625
20160614,Tue,NYA,COL,64,N,46335,4,0,0.47619047619047616,0.49206349206349204
20160614,Tue,PIT,NYN,63,N,35124,0,1,0.5483870967741935,0.5079365079365079
20160614,Tue,MIA,SDN,66,N,22051,0,1,0.4,0.515625
20160614,Tue,MIL,SFN,66,N,41750,0,0,0.6,0.46875
20160614,Tue,HOU,SLN,64,N,42525,0,3,0.5555555555555556,0.46153846153846156
20160614,Tue,CHN,WAS,65,N,41955,0,0,0.625,0.6935483870967742
20160615,Wed,MIN,ANA,66,N,36717,0,0,0.4307692307692308,0.3125
20160615,Wed,BAL,BOS,64,N,36233,6,3,0.5714285714285714,0.5873015873015873
20160615,Wed,DET,CHA,66,N,20292,0,1,0.49230769230769234,0.515625
20160615,Wed,CLE,KCA,65,N,33546,0,5,0.53125,0.546875
20160615,Wed,TEX,OAK,65,N,10115,0,1,0.421875,0.6153846153846154
20160615,Wed,SEA,TBA,63,N,12239,0,1,0.4838709677419355,0.53125
20160615,Wed,LAN,ARI,68,D,27792,2,0,0.43283582089552236,0.5151515151515151
20160615,Wed,CIN,ATL,65,N,14953,1,1,0.28125,0.4
20160615,Wed,NYA,COL,65,D,40093,4,0,0.484375,0.484375
20160615,Wed,PIT,NYN,64,N,32117,0,1,0.5396825396825397,0.515625
20160615,Wed,TOR,PHI,66,N,24753,1,3,0.46153846153846156,0.5373134328358209
20160615,Wed,MIA,SDN,67,D,20037,0,1,0.3939393939393939,0.5230769230769231
20160615,Wed,MIL,SFN,67,D,41811,0,0,0.6060606060606061,0.46153846153846156
20160615,Wed,HOU,SLN,65,N,42008,0,3,0.546875,0.4696969696969697
20160615,Wed,CHN,WAS,66,D,42000,0,0,0.6153846153846154,0.6984126984126984
20160616,Thu,BAL,BOS,65,N,36757,6,3,0.578125,0.578125
20160616,Thu,DET,KCA,66,N,33568,0,1,0.5384615384615384,0.5076923076923077
20160616,Thu,NYA,MIN,66,N,23751,0,0,0.3076923076923077,0.47692307692307695
20160616,Thu,TEX,OAK,66,D,14236,0,1,0.4153846153846154,0.6212121212121212
20160616,Thu,SEA,TBA,64,D,11331,0,1,0.49206349206349204,0.5230769230769231
20160616,Thu,CIN,ATL,66,D,21885,1,1,0.2923076923076923,0.3939393939393939
20160616,Thu,MIL,LAN,68,N,44183,0,0,0.5223880597014925,0.45454545454545453
20160616,Thu,PIT,NYN,65,N,33052,0,1,0.546875,0.5076923076923077
